DataID,Model,DataPreProcessing,QbitNo,Training_Itter,OptimisationAlgo,Lossfn,TrainParams,LossHist,Accuracy,Precision,F1,Recall

jYehPgpQiRb4snCFy7BoyD,U_SU4_no_pooling,no_redu,16,2,Nestrov Momentum,cross_entropy,"[ 8.05520571e-01  1.13161120e+00  1.02112785e+00  1.20395007e+00
 -1.43773432e-01  6.10789165e-01 -9.41803927e-02 -1.47328752e+00
  1.28616288e+00 -9.01340587e-02 -2.56001990e-01  6.27296408e-01
 -1.52570796e+00  1.17621101e+00 -1.17514915e+00 -8.69129106e-01
 -5.58551479e-01 -2.26988118e-01  1.09641832e+00  1.21486462e+00
  5.07992806e-01 -2.49531396e-01 -1.54017600e+00 -5.40157737e-01
 -6.90489157e-01 -3.69075745e-02  1.64578504e+00 -1.19405723e+00
  6.92559728e-01 -3.73289686e-01  1.64796459e-01  1.75494767e-01
 -4.55846123e-01 -7.46158720e-01 -2.52032397e-01 -1.27733814e+00
 -1.13837611e-01  7.30494220e-01  5.83813954e-04 -1.61367176e+00
 -3.08329455e-01  7.57755164e-01  3.47710795e-01 -2.76051308e-01
 -1.71793552e+00 -4.14998532e-01  3.94195451e-01 -1.30787366e+00
  1.63656872e+00  4.04771952e-01 -1.17756114e+00  4.38381520e-01
 -1.25142985e+00  7.82516917e-01  1.08398070e+00  8.19115003e-01
 -1.22397915e-01  4.16176596e-01 -1.48337019e+00  1.11795807e+00]","[np.float64(17.30478157891173), np.float64(17.488391569575512)]",0.5225,1.0,0.6863711001642037,0.5225

DataID,Model,DataPreProcessing,QbitNo,Training_Itter,OptimisationAlgo,Lossfn,TrainParams,LossHist,Accuracy,Precision,F1,Recall

T7EzCPymiZD7Tq3hCUZdwX,U_SU4_no_pooling,pca,16,2,Nestrov Momentum,cross_entropy,"[ 1.12295226e+00  1.83902732e+00  9.69000779e-01  8.94975838e-01
  9.12663395e-01  2.33554065e+00  2.73824488e-01 -6.93553685e-01
 -1.10426590e-01 -2.84640341e-01 -2.16801673e-01  3.33427326e-01
  6.52189522e-01  3.07732470e-01 -3.68852045e-02 -9.92660738e-02
 -1.06128818e+00  1.34845696e+00  9.18853678e-01 -1.18694261e+00
 -3.53383450e-01 -9.08700705e-01  1.84992022e+00  7.51667347e-01
 -1.49696726e-01 -1.03888487e+00  9.74246716e-01  1.99551920e+00
  3.47313558e-02  1.34556857e+00  6.00593644e-04 -7.35427394e-02
  6.49288866e-01 -2.76384495e+00 -6.59204845e-02 -1.46547974e+00
 -5.18616935e-02  7.05567738e-02 -3.42963052e-01 -1.88459365e+00
  6.20218314e-02  1.05498374e+00  2.40242603e-01  1.22273314e+00
 -3.74460411e-01 -1.11250815e+00  5.54663291e-01 -2.46881461e-01
 -7.10841249e-01  5.79191234e-02  4.83941700e-01 -4.51974368e-01
  2.45771992e+00 -4.59198102e-01 -5.70670746e-02  2.11428415e-01
 -3.13167994e-01  3.85413383e-01 -1.98658774e+00 -6.08924655e-01]","[np.float64(16.95766083220681), np.float64(17.621719493354558)]",0.4775,0.0,0.0,0.0

DataID,Model,DataPreProcessing,QbitNo,Encoding,Training_Itter,OptimisationAlgo,Lossfn,TrainParams,LossHist,Accuracy,Precision,F1,Recall

SidHNwAm5QJ4DLYCSbJxno,U_SU4_no_pooling,tsne,8,Amplitude,301,Nestrov Momentum,cross_entropy,"[ 2.38426135 -0.10456524 -0.32786212 -0.59958519 -0.10282118  0.14947538
 -1.20421715 -1.38808688 -0.96598492 -1.63265086  0.81110532 -0.12324758
  0.97892528  1.62798191 -0.71032324 -1.17456878 -1.62595014  1.21285192
 -0.98836283 -1.42553753  0.45087822  0.30667263 -1.45936661 -0.00449338
 -1.35786028 -1.46216389  1.2700374  -0.56203823  0.05234412  1.21071709
  3.7473359  -0.46017008  2.02204638 -1.16963554 -0.39754411  0.7114237
  1.52663069  1.69219514 -0.30145914  0.0610278  -0.92374484  1.35964588
  0.78694059 -0.4194953   1.13896244]","[16.93403317030767, 16.60265844192194, 17.337109397553334, 16.734239568376996, 18.087362780313118, 16.71132497554364, 17.090991980276172, 18.040675149789443, 17.35506558629682, 16.479295315659158, 16.853327419419323, 16.507946603712384, 16.50121480294683, 16.335040135638025, 16.144388520253568, 16.22205290555854, 15.780730158662417, 16.355245858331934, 16.323696674332, 15.298145298698218, 16.36033223711461, 16.30132454302948, 15.001419499849405, 16.42545480133692, 15.412254398436769, 14.302701944985143, 15.450448216353543, 14.786168315354688, 15.26621783188679, 14.453548293022118, 13.376930329323114, 14.187566334658946, 14.473844595188893, 13.697000753879868, 14.686026662268244, 14.180181119565118, 14.484008630959561, 13.565544925492588, 13.158579290706262, 12.969336818926829, 14.757647554321325, 14.216199617980866, 13.877322253954844, 13.23905857724054, 13.842053571710789, 13.459924226311246, 14.730899188798999, 13.872030012197376, 14.20538679879106, 13.02358590545305, 13.427536029982985, 13.425423102347649, 13.9626785684609, 13.710154220584036, 13.202961053609272, 14.66484057117942, 14.07214477898358, 12.831288642997494, 12.919556240528989, 12.580550930556575, 13.21251197128459, 13.560015204642418, 13.976239248478958, 13.958462721052168, 13.539695007256288, 13.454405788733622, 12.330061362338652, 12.865445498241845, 13.0767599333562, 13.25769756347611, 13.656302761318592, 13.813047640062923, 13.716419919605666, 13.272791944720064, 12.668721161327438, 14.272447711127525, 13.336346839203138, 13.37799198301648, 13.925867397584666, 13.312331591688494, 12.933915197511608, 12.932648366289435, 13.636773054042157, 11.80933399101241, 13.97114315135428, 12.776744766643821, 12.958202767188638, 12.270564669936238, 13.32854025916337, 15.599886289940619, 15.868742790560987, 13.682628172613867, 12.832343448783131, 14.211250112031472, 13.478877164204055, 13.296251127947206, 12.23176693074051, 11.827035028964321, 12.878886775753337, 12.164106056992381, 12.422593423091216, 13.126273470806446, 12.001185992986342, 12.879641752872834, 12.529963788212752, 13.563667603332354, 12.751099608766461, 14.329525030386312, 12.685152182355008, 13.304324177816301, 12.968732807359375, 13.53718644178741, 12.949202397349369, 12.842524036775497, 12.29493346116166, 12.847534832247772, 12.118586382871229, 13.34782586519093, 13.351293777684825, 12.300349178242296, 12.609200660250336, 12.749352964482139, 13.128951664487273, 12.856045212263876, 12.019430680091187, 13.684060567812233, 13.804056977109799, 11.063158483994982, 12.343614716538717, 11.87535329899899, 12.882994111940066, 15.006748307795169, 12.796663677026475, 12.340422896567269, 12.970013852317376, 12.758310984690564, 12.6202398998611, 12.233840128754402, 11.511008964639824, 12.257845994292394, 13.43810379854992, 11.738751700096325, 12.110435258673961, 14.487692834860592, 13.257698237016607, 12.033343603123802, 12.919863062205673, 12.394911041705083, 11.345226605025587, 12.469126712779623, 11.886574849224957, 14.54429779501705, 11.045152948369287, 10.810632362668587, 11.949159759839908, 11.238246118486787, 13.904386537687037, 12.288875521252079, 11.917883063044085, 11.585736645147952, 12.527386058533452, 12.303394208821713, 14.301233102193759, 11.361264862089683, 11.233429781834237, 12.664577448190075, 12.527573272120552, 13.676742698077573, 11.16404923355788, 12.201874119898898, 12.563972144226886, 12.117678089582403, 12.808808429360667, 13.426592973080195, 12.158708300812563, 13.117193526574745, 12.371349133223658, 12.390665261090314, 11.630931112611577, 11.907606916369499, 11.946054775200253, 11.477856506398782, 11.723500649188322, 12.933732039220375, 12.104954728505739, 11.420813036035964, 12.848611737836448, 11.968338205670907, 12.132938631706944, 12.510365430474511, 14.149019609500622, 12.261486108784846, 12.177771602716945, 13.0449244715308, 12.44733106587312, 12.086259169083183, 12.956168834870226, 13.509102355300247, 13.016822173549185, 12.030363710359248, 10.802810239549006, 12.241429933964143, 12.802144511902414, 13.114571481463576, 12.007307949631938, 12.213799874464442, 13.035989768597592, 12.409888784856372, 13.060694327948553, 12.662396524184622, 15.073541562678516, 13.145578807778486, 11.128996215489096, 11.870437484884471, 11.321834777645373, 11.844904194675296, 13.414065986133895, 13.252588428493024, 13.152756534545205, 11.222529371907774, 12.533728776390817, 13.149329214242744, 13.303476380668501, 14.4452174589012, 12.916315806805198, 12.605949129424134, 13.639656111377485, 12.371723654011591, 11.238147035594135, 12.152472892726813, 11.462129507843741, 13.647186461000048, 12.520592208825791, 12.369689298186856, 12.559011043998188, 11.509485196319252, 14.745385295582512, 14.148052685006979, 12.174159130708821, 11.573353111686087, 9.860586206529959, 13.375225427240565, 12.088072735688648, 13.013781336080806, 13.25974992163486, 11.286259248867125, 11.978185689481515, 13.83630494912367, 10.477508421742897, 13.075609043866546, 12.003599800805246, 12.735568670135457, 12.185249851550674, 12.911859487972587, 13.072161201307495, 12.709987086499812, 13.57666354446668, 15.88927917650025, 14.540822659787434, 13.177091387663843, 14.625847644135312, 12.978263546438843, 13.40962373141489, 14.02772559260797, 12.374781713107422, 13.714660692526456, 13.231456140524632, 12.71023205885798, 12.519685740909173, 12.136728697737885, 11.90086199504284, 13.610854912150419, 12.620008399097905, 12.986836858924676, 12.408499295377139, 12.384495995997899, 11.885803792863198, 11.159348577868997, 13.785189149280411, 12.087360985752346, 12.068300445422334, 13.086585590297856, 13.466101129191834, 12.741167171579542, 14.218733645011662, 13.212288583353029, 10.994933442054858, 11.906445802743812, 10.288946341168597, 11.30383806352296, 11.789796891284062, 12.943824791079342, 11.696370251615228, 13.129958290829794, 11.841034101915218, 12.100343116211844, 11.40415880323557, 11.267090344470523, 12.380368165000203, 13.425612973681964, 11.886554456824733]",0.88,0.9032258064516129,0.875,0.8484848484848485

DataID,Model,DataPreProcessing,QbitNo,Encoding,Training_Itter,OptimisationAlgo,Lossfn,TrainParams,LossHist,Accuracy,Precision,F1,Recall

hv8HfUdtu5TwXUnopTVhg6,U_9,tsne,14,Amplitude,301,Nestrov Momentum,cross_entropy,"[ 1.65870883 -0.60398012 -0.61998561 -1.79363507  0.77360482  0.3990652
 -0.23462861 -0.15148872  0.57333481 -0.01524502  0.43115036  1.95709933
 -1.29743491 -0.31593032  0.8414148   0.28826576]","[17.37555201639005, 17.505688010411, 17.2216386729624, 17.312184680578987, 17.253310048548233, 17.283099501839956, 17.311430776992566, 17.25103584730757, 17.467785056506973, 17.370753330818697, 17.34007283671039, 17.340741234108922, 17.337311703447398, 17.312050328891427, 17.311651725992995, 17.386100619931817, 17.311969589214062, 17.24233912493161, 17.241091882545394, 17.311704131781614, 17.211388971102718, 17.33825582772073, 17.447325544334642, 17.390233491814868, 17.33556562950501, 17.33710196004883, 17.337584602461238, 17.358335379728043, 17.403123655956605, 17.334833013385094, 17.332096380842156, 17.29718119176476, 17.365515110027797, 17.36198077253348, 17.343619517643702, 17.285189695985405, 17.35693532439903, 17.342710790104896, 17.351151993269077, 17.30439654742734, 17.31725994240834, 17.337154510703765, 17.278438667300993, 17.316912009730068, 17.363200120329367, 17.326005574576573, 17.331772303567153, 17.316162303313508, 17.32172908324824, 17.308450701924926, 17.31191969188639, 17.303291253486815, 17.297515377733628, 17.315812059018892, 17.30403372754628, 17.29602266692474, 17.325025763577667, 17.339604463541548, 17.308895169123634, 17.32533976348392, 17.31578840582961, 17.32324066995274, 17.289621657848695, 17.316300499021104, 17.304188225740678, 17.343984354109352, 17.27695142893464, 17.345791528325563, 17.326662015326075, 17.324478349441804, 17.36562518469418, 17.285580537830054, 17.29576208718988, 17.2834768779477, 17.325740548074766, 17.281960872361086, 17.32637300807757, 17.292448241133677, 17.33799846734388, 17.311766774582367, 17.312877718707668, 17.327322649046888, 17.311499617851794, 17.298891489434197, 17.28094229632462, 17.2983387400528, 17.34458550940466, 17.379790296838944, 17.245064515956468, 17.260095666931388, 17.27499086343792, 17.251127690802242, 17.332252638822652, 17.401014235845313, 17.284733812083708, 17.306556753361814, 17.38452386638977, 17.238570328017, 17.25728006201547, 17.174713260459992, 17.30847685258186, 17.402310299125258, 17.3715643503683, 17.239901061695, 17.377402452997085, 17.304213126311577, 17.414281877047618, 17.268559762871927, 17.30595530024466, 17.407717768286556, 17.407864978808973, 17.337957805969417, 17.336547782087735, 17.307279811633403, 17.219310910855885, 17.276273566768012, 17.219757041786778, 17.307445455154593, 17.340757614949744, 17.46868756409206, 17.425707686707206, 17.192626674870656, 17.3357306516773, 17.25030305436543, 17.305900766529547, 17.305732619234632, 17.422345262698954, 17.1927497322864, 17.33499772697546, 17.30560050334697, 17.394752574745468, 17.362531441805476, 17.253048666254692, 17.194910042702016, 17.44946850210001, 17.278136188005206, 17.249150813194362, 17.24620947211626, 17.15044304150352, 17.33962418219757, 17.270321882633596, 17.379240158043263, 17.340727419277588, 17.1005016185235, 17.211810908931128, 17.444882409728194, 17.105108774415648, 17.354378984171905, 17.35782956494106, 17.476341714607443, 17.41767980917701, 17.527188026666, 17.351824682975355, 17.249058898838456, 17.495405199603514, 17.433042888915065, 17.30619796842057, 17.263929096238915, 17.230274055021493, 17.337965049699857, 17.368889153161877, 17.428891413265934, 17.307300449045734, 17.254075079024307, 17.282228999194796, 17.330065211990426, 17.282058740025835, 17.333178375786026, 17.258032119138328, 17.332410526870216, 17.279658119766083, 17.211174717153455, 17.43230023711297, 17.303526827015084, 17.228716848129878, 17.30663090376664, 17.359883851491013, 17.278136798516364, 17.275265779987713, 17.332173721662663, 17.364567744432673, 17.30588149802341, 17.473718798834884, 17.32892717113781, 17.328991268424097, 17.30489664726803, 17.373845763521995, 17.34821567090156, 17.38087773722097, 17.380220219963547, 17.294336221804013, 17.281888758653462, 17.39197053080855, 17.260515614152347, 17.34379129900581, 17.30899978928027, 17.30127139782618, 17.285510270843492, 17.290543059242644, 17.349507606699913, 17.351947397344347, 17.311960718867105, 17.281077364905272, 17.294389717658525, 17.32968764566892, 17.279323256411267, 17.329311037754323, 17.274860136894848, 17.29264996201632, 17.29750040066655, 17.276021639871317, 17.359713053646118, 17.23758267213379, 17.280745828575952, 17.325729433598283, 17.22663662142521, 17.327369159381657, 17.268248855995875, 17.326772784633913, 17.32987629096003, 17.332312431590037, 17.356296840074965, 17.251727056395374, 17.17259272448775, 17.33080632395613, 17.523363173594557, 17.303349573477437, 17.48498075687998, 17.385242433565118, 17.25300324882708, 17.378982000984855, 17.327190881685738, 17.33032930376903, 17.182956266627855, 17.36980818269185, 17.385296125633754, 17.251902424343058, 17.34487949465562, 17.327011562205353, 17.35948602172724, 17.324683443579477, 17.309096121443396, 17.369566636298035, 17.295496685780268, 17.279983070129195, 17.296173910390504, 17.296907385903076, 17.358353407377273, 17.297523665560234, 17.33369104051805, 17.307981656991902, 17.302140774054763, 17.333153939871302, 17.3570301111028, 17.288857919805196, 17.366728300060316, 17.36149321250021, 17.28274481199841, 17.329182165857294, 17.298957464256837, 17.319808011706087, 17.329249913252095, 17.317316285194973, 17.336277279941264, 17.311924923433743, 17.31546428647909, 17.307851949174367, 17.274521906329976, 17.28356578356274, 17.2997122847132, 17.31084223577844, 17.297601741227137, 17.303795903169025, 17.300417431457877, 17.33116386140944, 17.33269774776842, 17.28845228301943, 17.299583010695596, 17.321127955333253, 17.309741063705435, 17.33173337047366, 17.280728209557083, 17.310187750823438, 17.33348956785621, 17.266371865748724, 17.29079682193684, 17.324501587985623, 17.36998910176096, 17.321483694422472, 17.352328037287975, 17.32205373961022, 17.402636167671773, 17.348830404794185, 17.3086348306251, 17.320182163811626, 17.2884740749713, 17.332725206905973, 17.312322406156312, 17.27004178976439, 17.304689189814066, 17.244871943493152]",0.465,1.0,0.6348122866894198,0.465

DataID,Model,DataPreProcessing,QbitNo,Encoding,Training_Itter,OptimisationAlgo,Lossfn,TrainParams,LossHist,Accuracy,Precision,F1,Recall

6zfnSDTrKEoPbytcbZwLR7,U_9,tsne,12,Amplitude,301,Nestrov Momentum,cross_entropy,"[-0.32915745  1.61279474 -0.29521493  0.09435754 -0.21290665  0.66158991
  0.48784289  0.47955132 -2.30847623 -0.30377183  0.68240022  0.36746265
  0.02836734 -0.12127091  0.33886684 -1.5058992 ]","[17.3118607691136, 17.315444085748254, 17.313148181362255, 17.314908635716638, 17.313846939877795, 17.314435652000203, 17.312273830009467, 17.30184453354772, 17.30999785190421, 17.30796471944872, 17.30199814196524, 17.30511820563868, 17.314732701380585, 17.313198639392137, 17.30226661274971, 17.302160317868164, 17.304667712274068, 17.30767959217997, 17.30610142647348, 17.297307597812033, 17.300973493463577, 17.28956184595202, 17.304587322176946, 17.295380287962022, 17.306758581819476, 17.295219263013568, 17.285284484821847, 17.294189671452386, 17.293553112407505, 17.297928200831194, 17.288656965249412, 17.298033057001092, 17.29408006326041, 17.28844298393166, 17.2965275991152, 17.290213277785774, 17.288815283344228, 17.28831643788607, 17.295058085275194, 17.29001329949659, 17.282319122386692, 17.282617127086596, 17.289142065886974, 17.284116333470465, 17.29215997543588, 17.27647313246322, 17.271582772543425, 17.274599177133233, 17.28547201511885, 17.283202749271183, 17.28798736459899, 17.291790870130786, 17.275035428826584, 17.27753601746298, 17.2796755594627, 17.27264695643971, 17.269146736530107, 17.26336256869316, 17.26572009453611, 17.270002520455478, 17.283296781105193, 17.286244570355052, 17.260126107468793, 17.286068947885546, 17.285244750523763, 17.27717476591102, 17.278358389233254, 17.281230969582897, 17.25893362342463, 17.262397088575085, 17.272011128323175, 17.281634494513508, 17.276108509945445, 17.27985975882345, 17.262946668766887, 17.25847013446284, 17.29162068679934, 17.260739809491795, 17.272142849134863, 17.266702160036427, 17.27180398493489, 17.285381324731105, 17.265600105499196, 17.266007280147456, 17.264655711911306, 17.263373925487034, 17.268203627282382, 17.27033173201856, 17.25973691044403, 17.25891959556125, 17.264034568612285, 17.26212099027581, 17.26016521956119, 17.27020149039531, 17.26768522839977, 17.2563099468099, 17.26571505034244, 17.26752151956568, 17.24638356498529, 17.25543431044516, 17.26472573549297, 17.249390662015742, 17.26847605918774, 17.262781234285, 17.25505964440286, 17.27062590916631, 17.255400630485443, 17.270555455841865, 17.255411477859294, 17.251168648424187, 17.27018190351325, 17.245290948623552, 17.2547267628253, 17.275812271464815, 17.263972574211543, 17.272616112365892, 17.260535721234675, 17.27742021819258, 17.257511862497644, 17.273110827876973, 17.26589694722988, 17.287139317628654, 17.273710978529706, 17.25892851150947, 17.24635023918264, 17.255102426579377, 17.260512597874005, 17.260553638996658, 17.270876811261395, 17.26761983374126, 17.275648287455006, 17.252342451020677, 17.268960892266385, 17.260070146532062, 17.256032623291894, 17.255760328558097, 17.260551716918066, 17.248254806734543, 17.262401810666816, 17.24712884200055, 17.27518064267741, 17.26142268643707, 17.2609890153476, 17.25068004073597, 17.269471732729627, 17.248923455254147, 17.251841364548586, 17.251563111434734, 17.253086551768302, 17.249959686477155, 17.268450135426782, 17.255416440831087, 17.264296073732737, 17.248436378569256, 17.23931126464618, 17.273860195490737, 17.25428683206064, 17.247093826976617, 17.273225146293598, 17.240681487792887, 17.258077440771853, 17.245313154821797, 17.258482317319086, 17.26831290655575, 17.263750056826208, 17.244407084427642, 17.25019689646659, 17.250885676035796, 17.262878052977467, 17.279532969076165, 17.239822760932647, 17.25906479413741, 17.285782322955132, 17.239766809094405, 17.24106757935613, 17.234136771846007, 17.26970722428515, 17.251641073822505, 17.24342190932094, 17.250187021257933, 17.232426234537378, 17.261807863175914, 17.250691441526662, 17.230861627124447, 17.2527798393485, 17.252605073236936, 17.255201116551913, 17.260780463180204, 17.22936765181224, 17.238858898319933, 17.226312431646864, 17.24135867322336, 17.267453066118815, 17.24668505314377, 17.25702172728341, 17.2415989505356, 17.236684485560197, 17.257584435069543, 17.251901260328957, 17.26516272644742, 17.225001729776043, 17.237792649786467, 17.23962807482545, 17.233831504277365, 17.279137218078716, 17.230932203363324, 17.244536937713058, 17.23612658550562, 17.233177126040694, 17.22963829030642, 17.240138694972647, 17.253224318523493, 17.23367067942252, 17.2433804535205, 17.225620904680248, 17.259299573734403, 17.27248765683298, 17.25447078193244, 17.26582077088235, 17.261169359105878, 17.252109666763147, 17.251298684771662, 17.247306824142157, 17.23394305921363, 17.250710348921437, 17.268084938365863, 17.254452486746032, 17.265682708583274, 17.24979542008987, 17.244422452795202, 17.21962399193881, 17.24696276882933, 17.24320876545896, 17.23441265223429, 17.246626802346544, 17.261332298670983, 17.21498079897288, 17.271868651271987, 17.232688031528603, 17.2461235730981, 17.235228431583746, 17.24315313236064, 17.24333698964484, 17.222664789370373, 17.245362356823676, 17.25539263843352, 17.258435010807116, 17.243926529023, 17.258505956009376, 17.24342178709008, 17.24817493212231, 17.23718869483176, 17.259678684947072, 17.242509592541886, 17.226738828246077, 17.22952646589494, 17.259054724865518, 17.25019248592733, 17.231760892127433, 17.23177324195423, 17.233230777118948, 17.252385678923613, 17.238843383467824, 17.23944002883765, 17.227931792996618, 17.219229299378615, 17.233451186748425, 17.234041067263888, 17.243374707982536, 17.235975112370642, 17.232502187215704, 17.24721672619583, 17.235186048670116, 17.229048374580174, 17.22163048387533, 17.22706624593985, 17.253599554821314, 17.25068696706556, 17.239206758164755, 17.233430908389362, 17.230555390798493, 17.225545819766936, 17.249753800970442, 17.24710725866077, 17.23465723856545, 17.228182136638885, 17.22096976628285, 17.24918044490057, 17.243093430396677, 17.218286810378267, 17.2430284872652, 17.22513550449639, 17.22235994117652, 17.229807096049658, 17.256182956161, 17.242192953550884, 17.239989931987378, 17.245956893304424, 17.202486630355832, 17.232170444330382, 17.23586417635311]",0.84,0.8118279569892473,0.825136612021858,0.8388888888888889

DataID,Model,DataPreProcessing,QbitNo,Encoding,Training_Itter,OptimisationAlgo,Lossfn,TrainParams,LossHist,Accuracy,Precision,F1,Recall

BVQJbFJPt35vmTeCRWYKd9,U_9,tsne,10,Amplitude,301,Nestrov Momentum,cross_entropy,"[-0.29570119  0.30904087  1.13998747 -1.19846297  1.98157052  1.3462553
 -0.68400459 -0.69645439 -0.87220035 -1.16372066 -1.22005397  0.24421443
 -0.22955075  1.14011059 -0.04014245  0.0824809 ]","[17.468760387436472, 17.288555687010547, 17.354893163120842, 17.385977177552558, 17.282345341510855, 17.394517703632243, 17.354055266425, 17.5626444355186, 17.34633090158814, 17.31702674545768, 17.392228470142207, 17.353357511062455, 17.278793198225408, 17.216108989227582, 17.273094685336748, 17.243125588206006, 17.221789829426925, 17.209903850842466, 17.17355849641089, 17.178773833054723, 17.19103797505324, 17.201276685658556, 17.257687369189217, 17.19527146698429, 17.13183924564872, 17.216801955359834, 17.141003836041083, 17.144410133847504, 17.150208273119734, 17.18837735909153, 17.133408515450537, 17.184951950130475, 17.177892769700893, 17.163550104659162, 17.165046646916466, 17.17173451036506, 17.145206040962446, 17.123544784847443, 17.18081326670701, 17.1746556066129, 17.246105785492794, 17.297272352313673, 17.14520535635662, 17.203035941952013, 17.172055382704613, 17.2185516039278, 17.069998743433626, 17.085163797102744, 17.22761428137535, 17.17251724404257, 17.17830471601015, 17.147600782741996, 17.173892114324545, 17.20736085504096, 17.13290809424523, 17.141437887722265, 17.110218033841132, 17.164043036245232, 17.124155907172323, 17.109708834139465, 17.107273793805753, 17.112538370329496, 17.162514715983484, 17.160679570399484, 17.14356161413585, 17.15625944299213, 17.0996195556694, 17.15857455355181, 17.12594439193988, 17.154424546058937, 17.186420306838826, 17.17863068142729, 17.216516831591843, 17.089227080755315, 17.048926438885218, 17.13639815085349, 17.186511815348535, 17.074506900136253, 17.036055948747947, 17.119909160461848, 17.12037343677813, 17.200318594788314, 17.1605243688068, 17.107335051264478, 17.082876813946775, 17.14214624996982, 17.12685559900934, 17.095915518033937, 17.156168264869144, 17.089163725843367, 17.137920957265486, 17.163979800687436, 17.232816446635045, 17.02662777876005, 17.150832285427366, 17.07960038192258, 17.14132592871003, 17.084104185784003, 17.1415191367699, 17.106832348090524, 17.075764832337022, 17.02083178125506, 17.100598151494204, 17.074985080018905, 17.113481695166016, 17.13214885658252, 17.24150846508683, 16.99536953108377, 17.160926587774274, 17.080155840217376, 17.096968654176802, 17.127110814800858, 17.10098624107754, 17.142145372163885, 17.08353585918994, 17.047070897815296, 17.09903243425772, 17.15699986628392, 17.088393104346622, 17.13730112550231, 17.10088455672872, 17.090201249087787, 17.08389999917487, 17.091698441625876, 17.136787403319055, 17.062539227791405, 17.094874747406326, 17.154214445119226, 17.071663208205475, 17.110913708552896, 17.061813480758676, 17.105764939656172, 17.064087825166766, 17.04285969532577, 17.04956873949952, 17.04221263133274, 17.105994704332375, 17.146682125688894, 17.189510201525312, 17.059803112273134, 17.04521217654089, 17.037159983586932, 17.11354158146192, 17.059055218006264, 17.173716440176836, 17.098801215767153, 17.155069835881097, 17.085968448751785, 17.072499675593807, 17.031436475593818, 17.066409551125002, 17.0882045447884, 17.14463518327043, 17.045720081213585, 17.094461884003472, 17.085469945031374, 17.129012331290994, 17.0654720489781, 17.083965499637404, 17.067787719238552, 17.05808022573313, 17.02982391949792, 17.10323047520126, 17.05620160887928, 17.16459533549081, 17.10914460956617, 17.05772475569486, 17.175963046551065, 17.1425391985231, 17.080860231385024, 17.091097868331175, 17.072299244760867, 17.105191105807013, 17.07980614973745, 17.036741699392593, 17.10250541958304, 17.123365694201368, 17.086145792590955, 17.127835593785463, 17.037191170800746, 17.155711362646827, 17.080616743457103, 17.09950788874666, 17.018850046212382, 17.086082757955083, 17.126265380999342, 17.176784818871727, 17.033804043215508, 17.096846303181483, 17.143654211024597, 17.019942937551168, 17.221368984056173, 16.985677512065323, 17.05295400597973, 17.10526058304176, 16.971846266451827, 17.1384029471023, 17.08391105078322, 17.002386126473716, 17.04404903082534, 17.040155876603237, 17.135525370417206, 17.1236288034273, 17.028104458050787, 17.01688861080005, 17.058962311344448, 17.077993373198776, 17.00646521885441, 17.158212241017758, 17.094276687818578, 17.05521316771689, 17.06425588177899, 17.071935257380233, 16.9842128170561, 17.04795873612476, 17.226914762784777, 17.173807093970957, 16.99949319159177, 17.04981479561118, 17.10039093728192, 16.9498259649499, 17.133906827409263, 17.116089440509057, 17.12126031315483, 17.084389127617783, 17.057373548548114, 17.096074468318687, 17.097515563198943, 17.024016434287216, 17.11783666344965, 17.1125878243823, 17.121228621714682, 17.09261884282278, 17.085879415819193, 17.053453551971828, 17.092448980679855, 17.09076235045613, 17.062555508350442, 17.033737168651722, 17.138328778770003, 17.004567401982868, 17.10576916836111, 17.09937871087601, 17.072768202363065, 17.068784151381507, 17.100582922448982, 17.140498559405952, 17.075423040050087, 17.03219738649981, 17.059223232703488, 17.012041821282704, 17.041170210358114, 17.021824362264354, 17.030912808999265, 17.115895971894624, 17.08757393489835, 16.968425956814155, 17.04727561181618, 17.015274870321825, 17.00664724174226, 17.100882905367087, 17.007616524565897, 17.0448595330731, 17.013584438257627, 17.037197721310974, 16.980369160650707, 17.028675919440563, 17.04398508917719, 17.06790163485766, 17.01373624330422, 16.960962285409927, 17.02700188546792, 17.033405738145234, 17.070349690635492, 17.028978088738288, 17.105513974077187, 17.00268897237717, 16.924424862730138, 17.00060179064044, 17.133643304244274, 16.997915867636912, 17.009346152303635, 17.02441613732591, 17.058694497745236, 17.013717850054068, 17.134577063014085, 17.052585975032546, 17.027598204378027, 17.022750946362205, 17.040481247394105, 17.018503299302367, 17.031320159496822, 17.034128845355415, 17.06405072568389, 17.021715455535293, 16.99019829821766, 17.017212145183464, 17.04824884946386, 16.997683216309767, 17.02543119777212, 17.00824830622756]",0.855,0.8225806451612904,0.8406593406593407,0.8595505617977528

DataID,Model,DataPreProcessing,QbitNo,Encoding,Training_Itter,OptimisationAlgo,Lossfn,TrainParams,LossHist,Accuracy,Precision,F1,Recall

